Profile Name,Sent Utc Ts,Message Name,Channel,Country Iso Code,Account Locale,Email Locale,Title Name,Email Domain Name,Link Url,Click Utc Ts,Device Model,Click Cnt
Tarik,2021-04-15 10:59:30,INAPP_WATCH_IT_AGAIN,NOTIFICATIONS,FR,,,Formula 1: Drive to Survive,GMAIL.COM,,,,0
Tarik,2021-04-15 10:24:17,INAPP_WHAT_TO_WATCH_SUGGESTIONS,NOTIFICATIONS,FR,,,Pelé,GMAIL.COM,,,,0
Tarik,2021-04-14 11:09:27,INAPP_WHAT_TO_WATCH,NOTIFICATIONS,FR,,,The Crown,GMAIL.COM,,,,0
Tarik,2021-04-14 10:22:24,INAPP_TOP_10,NOTIFICATIONS,FR,,,The Serpent,GMAIL.COM,,,,0
Tarik,2021-04-10 11:39:21,INAPP_COMING_SOON,NOTIFICATIONS,FR,,,The Walking Dead,GMAIL.COM,,,APPLE_iPhone8-1,0
Tarik,2021-04-10 11:35:35,TERMS_OF_USE_UMA,ALERTS,FR,,,,GMAIL.COM,,2021-04-10 19:48:41,samsung_SM-A520F,1
Tarik,2021-04-06 12:05:57,INAPP_THUMBS_LONG_PLAY,NOTIFICATIONS,FR,,,Formula 1: Drive to Survive,GMAIL.COM,,,APPLE_iPhone8-1,0
Tarik,2021-04-05 12:27:39,INAPP_NEW_ARRIVALS,NOTIFICATIONS,FR,,,The Serpent,GMAIL.COM,,,,0
Tarik,2021-04-04 15:22:37,INAPP_NEW_ARRIVALS,NOTIFICATIONS,FR,,,Madame Claude,GMAIL.COM,,,,0
Tarik,2021-04-03 11:11:48,INAPP_COMING_SOON,NOTIFICATIONS,FR,,,Above the Law,GMAIL.COM,,,APPLE_iPhone8-1,0
Tarik,2021-04-03 11:11:35,INAPP_NEW_ARRIVALS,NOTIFICATIONS,FR,,,Sleepers,GMAIL.COM,,,,0
Tarik,2021-03-26 11:01:55,INAPP_CONTINUE_WATCHING,NOTIFICATIONS,FR,,,Formula 1: Drive to Survive,GMAIL.COM,,,,0
Tarik,2021-03-25 11:31:35,INAPP_COMING_SOON,NOTIFICATIONS,FR,,,Bad Trip,GMAIL.COM,,,firefox-cadmium,0
Tarik,2021-03-17 11:20:22,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,FR,,,Formula 1: Drive to Survive,GMAIL.COM,,,APPLE_iPhone8-1,0
Tarik,2021-03-13 12:03:24,INAPP_BTN_DOWNLOAD,NOTIFICATIONS,FR,,,Pelé,GMAIL.COM,,,,0
Tarik,2021-03-10 11:50:33,INAPP_NEW_ARRIVALS,NOTIFICATIONS,FR,,,Last Chance U: Basketball,GMAIL.COM,,,,0
Tarik,2021-03-10 11:45:01,INAPP_NEW_ARRIVALS,NOTIFICATIONS,FR,,,Dealer,GMAIL.COM,,,,0
Tarik,2021-03-08 11:52:12,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,FR,,,Dealer,GMAIL.COM,,,APPLE_iPhone8-1,0
Tarik,2021-03-08 11:07:15,INAPP_COMING_SOON,NOTIFICATIONS,FR,,,Formula 1: Drive to Survive,GMAIL.COM,,,APPLE_iPhone8-1,0
Tarik,2021-03-01 12:17:33,INAPP_COMING_SOON,NOTIFICATIONS,FR,,,Dealer,GMAIL.COM,,,APPLE_iPhone8-1,0
Tarik,2021-02-25 11:40:15,INAPP_NEW_ARRIVALS,NOTIFICATIONS,FR,,,Jack Reacher: Never Go Back,GMAIL.COM,,,,0
Tarik,2021-02-23 13:03:58,INAPP_NEW_ARRIVALS,NOTIFICATIONS,FR,,,Pelé,GMAIL.COM,,,,0
Tarik,2021-02-18 12:26:21,INAPP_THUMBS_SHORT_PLAY,NOTIFICATIONS,FR,,,Formula 1: Drive to Survive,GMAIL.COM,,,APPLE_iPhone8-1,0
Tarik,2021-02-14 11:15:34,INAPP_WHAT_TO_WATCH,NOTIFICATIONS,FR,,,The Blacklist,GMAIL.COM,,,,0
Tarik,2021-02-13 12:08:53,INAPP_NEW_ARRIVALS,NOTIFICATIONS,FR,,,Crime Scene: The Vanishing at the Cecil Hotel,GMAIL.COM,,,,0
Tarik,2021-02-11 14:31:25,INAPP_NEW_ARRIVALS,NOTIFICATIONS,FR,,,The Misadventures of Hedi and Cokeman,GMAIL.COM,,,,0
Tarik,2021-02-10 12:37:37,INAPP_CONTINUE_WATCHING,NOTIFICATIONS,FR,,,House of Cards,GMAIL.COM,,,,0
Tarik,2021-02-10 12:32:10,INAPP_WATCH_IT_AGAIN,NOTIFICATIONS,FR,,,The Intern,GMAIL.COM,,,,0
Tarik,2021-02-05 12:41:48,INAPP_THUMBS_SHORT_PLAY,NOTIFICATIONS,FR,,,24,GMAIL.COM,,,firefox-cadmium,0
Tarik,2021-02-04 11:37:13,INAPP_NEW_ARRIVALS,NOTIFICATIONS,FR,,,Below Zero,GMAIL.COM,,,,0
Tarik,2021-01-30 11:55:26,INAPP_THUMBS_SHORT_PLAY,NOTIFICATIONS,FR,,,House of Cards,GMAIL.COM,,,firefox-cadmium,0
Tarik,2021-01-25 13:20:06,INAPP_THUMBS_SHORT_PLAY,NOTIFICATIONS,FR,,,Lupin,GMAIL.COM,,,windows-uwa,0
Tarik,2021-01-23 12:59:27,INAPP_AFTERGLOW,NOTIFICATIONS,FR,,,Lupin,GMAIL.COM,,,windows-uwa,0
Tarik,2021-01-19 11:21:29,INAPP_WATCH_IT_AGAIN,NOTIFICATIONS,FR,,,Formula 1: Drive to Survive,GMAIL.COM,,,windows-uwa,0
Tarik,2021-01-08 17:37:02,INAPP_NEW_ARRIVALS,NOTIFICATIONS,FR,,,Lupin,GMAIL.COM,,,,0
Tarik,2021-01-08 17:37:02,EMAIL_NEW_ARRIVALS,EMAIL,FR,fr,fr,Lupin,GMAIL.COM,https://www.netflix.com/ManageSubscriptions?g=1D745D9696983CA38DF683DECBDCBFA764524A6F&lkid=URL_UNSUB&mid=20792311&lnktrk=EMP&id=BQE0AAEBEDvYB%2FofvDWCwePpm1wb4GCAkJq%2B3VU%2FKiBt%2Fv0y%2FQziIw6HQTTglNEfc%2Fa%2FjzbyQN3in%2FAJEjcTUO8pOrhcn7tSL%2Bj0AYHFSp33S9V0UH%2FX4TQfivtAKZAszBHcA49iTU6e9Au4iBbLxAJZl9HpATVC2z2xoWJaupx0QnecKAPUSzq1hTvBMM0DM%2FsirH8KEALtdOQu8lVwfBdtzuajxWwSAQ%3D%3D,2021-01-08 19:36:27,,1
Tarik,2021-01-06 14:16:40,INAPP_NEW_ARRIVALS,NOTIFICATIONS,FR,,,24,GMAIL.COM,,,,0
Tarik,2021-01-06 14:16:40,EMAIL_NEW_ARRIVALS,EMAIL,FR,fr,fr,24,GMAIL.COM,,,,0
Tarik,2021-01-06 13:12:44,INAPP_NEW_ARRIVALS,NOTIFICATIONS,FR,,,Tony Parker: The Final Shot,GMAIL.COM,,,,0
Tarik,2021-01-06 13:12:44,EMAIL_NEW_ARRIVALS,EMAIL,FR,fr,fr,Tony Parker: The Final Shot,GMAIL.COM,,,,0
Tarik,2020-12-31 11:43:20,INAPP_THUMBS_SHORT_PLAY,NOTIFICATIONS,FR,,,The Hangover: Part III,GMAIL.COM,,,firefox-cadmium,0
Tarik,2020-12-31 11:21:25,EMAIL_THUMBS_SHORT_PLAY,EMAIL,FR,fr,fr,The Hangover: Part III,GMAIL.COM,,,,0
Tarik,2020-12-30 12:46:16,INAPP_TOP_10,NOTIFICATIONS,FR,,,Bridgerton,GMAIL.COM,,,,0
Tarik,2020-12-30 12:12:46,EMAIL_TOP_10,EMAIL,FR,fr,fr,Bridgerton,GMAIL.COM,,,,0
Tarik,2020-12-29 11:44:17,EMAIL_THUMBS_LONG_PLAY,EMAIL,FR,fr,fr,The Hangover,GMAIL.COM,,,,0
Tarik,2020-12-29 11:44:17,INAPP_THUMBS_LONG_PLAY,NOTIFICATIONS,FR,,,The Hangover,GMAIL.COM,,,firefox-cadmium,0
Tarik,2020-12-23 16:27:44,INAPP_NEW_ARRIVALS,NOTIFICATIONS,FR,,,The Midnight Sky,GMAIL.COM,,,,0
Tarik,2020-12-23 16:27:39,EMAIL_NEW_ARRIVALS,EMAIL,FR,fr,fr,The Midnight Sky,GMAIL.COM,,,,0
Tarik,2020-12-22 11:34:29,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,FR,,,The Midnight Sky,GMAIL.COM,,,firefox-cadmium,0
Tarik,2020-12-21 22:29:36,EMAIL_ORIGINALS_PREPROMOTE,EMAIL,FR,fr,fr,The Midnight Sky,GMAIL.COM,,,,0
Tarik,2020-12-19 11:48:54,INAPP_THUMBS_SHORT_PLAY,NOTIFICATIONS,FR,,,Room 2806: The Accusation,GMAIL.COM,,,firefox-cadmium,0
Tarik,2020-12-19 11:48:54,EMAIL_THUMBS_SHORT_PLAY,EMAIL,FR,fr,fr,Room 2806: The Accusation,GMAIL.COM,,,,0
Tarik,2020-12-09 11:44:26,INAPP_THUMBS_SHORT_PLAY,NOTIFICATIONS,FR,,,The Queen's Gambit,GMAIL.COM,,,firefox-cadmium,0
Tarik,2020-12-09 11:44:26,EMAIL_THUMBS_SHORT_PLAY,EMAIL,FR,fr,fr,The Queen's Gambit,GMAIL.COM,,,,0
Tarik,2020-12-07 15:41:37,INAPP_NEW_ARRIVALS,NOTIFICATIONS,FR,,,Room 2806: The Accusation,GMAIL.COM,,,,0
Tarik,2020-12-07 15:40:38,EMAIL_NEW_ARRIVALS,EMAIL,FR,fr,fr,Room 2806: The Accusation,GMAIL.COM,,,,0
Tarik,2020-12-06 11:55:22,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,FR,,,Room 2806: The Accusation,GMAIL.COM,,,firefox-cadmium,0
Tarik,2020-12-05 22:00:49,EMAIL_ORIGINALS_PREPROMOTE,EMAIL,FR,fr,fr,Room 2806: The Accusation,GMAIL.COM,,,,0
Tarik,2020-12-02 12:44:40,INAPP_THUMBS_LONG_PLAY,NOTIFICATIONS,FR,,,Maradona in Mexico,GMAIL.COM,,,firefox-cadmium,0
Tarik,2020-12-02 12:09:33,EMAIL_THUMBS_LONG_PLAY,EMAIL,FR,fr,fr,Maradona in Mexico,GMAIL.COM,,,,0
Tarik,2020-12-02 11:39:25,INAPP_AFTERGLOW,NOTIFICATIONS,FR,,,Maradona in Mexico,GMAIL.COM,,,firefox-cadmium,0
Tarik,2020-12-02 11:39:25,EMAIL_AFTERGLOW,EMAIL,FR,fr,fr,Maradona in Mexico,GMAIL.COM,,,,0
Tarik,2020-12-02 08:02:31,BILLING_ENTITY_CHANGE_PROJECT_PEANUT_BUTTER,EMAIL,FR,fr,fr,,GMAIL.COM,,,,0
Tarik,2020-11-24 12:01:54,INAPP_THUMBS_LONG_PLAY,NOTIFICATIONS,FR,,,Sully,GMAIL.COM,,,APPLE_iPhone8-1,0
Tarik,2020-11-24 11:47:50,EMAIL_THUMBS_LONG_PLAY,EMAIL,FR,fr,fr,Sully,GMAIL.COM,https://www.netflix.com/like/80103102?msg_token=EQIAmQABAYEAj7CvkMzT6KANEv8S9ObGa9T1pKiW%2BNu%2BrgLYPbVHMVxuS66pogS6N5k8d1v2Yh8SQyUj%2BohOz5vxRuImt5pKhT8GspsS3vymopbXrfv0vIkCkAw6b3LtIeBWMufoO4DGn8veqrzpO6Mc6W9pZkXIJvSmqWv4STm4zbT1OEgb8O54FDyWgb5xFjCX2WQlrDKpKANtJ4s2ABZbSV26Z0p%2BUW0QphJJ5fAMS8YcEdM5MmpuI6uMRt5e6d5ardLboB42ilCTN8OR0VZVNBh7aTw%2BtR4saAzQ3EXpfW2879jUqpP2Jgo5YORGWgOVSPxfVUtWsmST8sbEpl8%2Fr4a0wVa%2F2OWds4w%3D&trkid=13710079&MSG_TITLE=80103102&lnktrk=EMP&g=F70EE6D955202D0DCC1FF06498246FDD6452297F&lkid=PRIMARY_LIKE,2020-11-24 12:30:08,,1
Tarik,2020-11-18 11:36:30,INAPP_KIDS_PROFILE_AWARENESS_CATCH_UP,NOTIFICATIONS,FR,,,,GMAIL.COM,,,firefox-cadmium,0
Tarik,2020-11-18 08:35:55,EMAIL_KIDS_PROFILE_AWARENESS_CATCH_UP,EMAIL,FR,fr,fr,,GMAIL.COM,,,,0
Tarik,2020-10-22 11:49:48,NEW_DEVICE_LOGIN,EMAIL,FR,fr,fr,,GMAIL.COM,,,,0
Tarik,2020-10-17 10:36:39,INAPP_NEW_ARRIVALS,NOTIFICATIONS,FR,,,La Révolution,GMAIL.COM,,,,0
Tarik,2020-10-16 20:04:10,EMAIL_NEW_ARRIVALS,EMAIL,FR,fr,fr,La Révolution,GMAIL.COM,,,,0
Tarik,2020-10-16 14:19:29,INAPP_NEW_ARRIVALS,NOTIFICATIONS,FR,,,BLACKPINK: Light Up the Sky,GMAIL.COM,,,,0
Tarik,2020-10-16 14:19:29,EMAIL_NEW_ARRIVALS,EMAIL,FR,fr,fr,BLACKPINK: Light Up the Sky,GMAIL.COM,,,,0
Tarik,2020-10-13 11:20:04,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,FR,,,BLACKPINK: Light Up the Sky,GMAIL.COM,,,APPLE_iPhone8-1,0
Tarik,2020-10-12 22:18:39,EMAIL_ORIGINALS_PREPROMOTE,EMAIL,FR,fr,fr,BLACKPINK: Light Up the Sky,GMAIL.COM,,,,0
Tarik,2020-10-11 13:29:18,INAPP_NEW_ARRIVALS,NOTIFICATIONS,FR,,,Conor McGregor: Notorious,GMAIL.COM,,,,0
Tarik,2020-10-11 13:29:18,EMAIL_NEW_ARRIVALS,EMAIL,FR,fr,fr,Conor McGregor: Notorious,GMAIL.COM,,,,0
Tarik,2020-10-10 11:33:36,INAPP_TOP_10,NOTIFICATIONS,FR,,,Emily in Paris,GMAIL.COM,,,,0
Tarik,2020-10-10 11:33:31,EMAIL_TOP_10,EMAIL,FR,fr,fr,Emily in Paris,GMAIL.COM,,,,0
Tarik,2020-10-10 11:09:27,INAPP_WHAT_TO_WATCH_ROW_THEMES_HIGHLANDER,NOTIFICATIONS,FR,,,Bigflo & Oli: Hip Hop Frenzy,GMAIL.COM,,,APPLE_iPhone8-1,0
Tarik,2020-10-10 11:08:32,EMAIL_WHAT_TO_WATCH_ROW_THEMES,EMAIL,FR,fr,fr,Bigflo & Oli: Hip Hop Frenzy,GMAIL.COM,,,,0
Tarik,2020-10-10 08:40:09,EMAIL_WATCH_IT_AGAIN,EMAIL,FR,fr,fr,House of Cards,GMAIL.COM,,,,0
Tarik,2020-10-08 11:14:32,INAPP_NEW_ARRIVALS,NOTIFICATIONS,FR,,,Bigflo & Oli: Hip Hop Frenzy,GMAIL.COM,,,,0
Tarik,2020-10-08 11:14:32,EMAIL_NEW_ARRIVALS,EMAIL,FR,fr,fr,Bigflo & Oli: Hip Hop Frenzy,GMAIL.COM,,,,0
Tarik,2020-10-07 11:38:30,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,FR,,,Bigflo & Oli: Hip Hop Frenzy,GMAIL.COM,,,firefox-cadmium,0
Tarik,2020-10-06 19:25:40,EMAIL_ORIGINALS_PREPROMOTE,EMAIL,FR,fr,fr,Bigflo & Oli: Hip Hop Frenzy,GMAIL.COM,,,,0
Tarik,2020-09-28 13:07:30,INAPP_WHAT_TO_WATCH_ROW_THEMES_HIGHLANDER,NOTIFICATIONS,FR,,,The Keepers,GMAIL.COM,,,,0
Tarik,2020-09-28 13:07:30,EMAIL_WHAT_TO_WATCH_ROW_THEMES,EMAIL,FR,fr,fr,The Keepers,GMAIL.COM,,,,0
Tarik,2020-09-28 13:03:39,INAPP_NEW_ARRIVALS,NOTIFICATIONS,FR,,,The Playbook,GMAIL.COM,,,,0
Tarik,2020-09-28 13:03:39,EMAIL_NEW_ARRIVALS,EMAIL,FR,fr,fr,The Playbook,GMAIL.COM,,,,0
Tarik,2020-09-24 13:35:14,INAPP_WHAT_TO_WATCH_ROW_THEMES_HIGHLANDER,NOTIFICATIONS,FR,,,The Crown,GMAIL.COM,,,,0
Tarik,2020-09-24 13:35:14,EMAIL_WHAT_TO_WATCH_ROW_THEMES,EMAIL,FR,fr,fr,The Crown,GMAIL.COM,,,,0
Tarik,2020-09-24 11:49:23,INAPP_NEW_ARRIVALS,NOTIFICATIONS,FR,,,Enola Holmes,GMAIL.COM,,,,0
Tarik,2020-09-23 22:09:25,EMAIL_NEW_ARRIVALS,EMAIL,FR,fr,fr,Enola Holmes,GMAIL.COM,,,,0
Tarik,2020-09-22 11:46:18,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,FR,,,Enola Holmes,GMAIL.COM,,,firefox-cadmium,0
Tarik,2020-09-22 03:45:36,EMAIL_ORIGINALS_PREPROMOTE,EMAIL,FR,fr,fr,Enola Holmes,GMAIL.COM,,,,0
Tarik,2020-09-18 16:50:09,INAPP_NEW_ARRIVALS,NOTIFICATIONS,FR,,,GIMS: On the Record,GMAIL.COM,,,,0
Tarik,2020-09-18 16:50:09,EMAIL_NEW_ARRIVALS,EMAIL,FR,fr,fr,GIMS: On the Record,GMAIL.COM,,,,0
Tarik,2020-09-18 15:56:05,INAPP_NEW_ARRIVALS,NOTIFICATIONS,FR,,,Ratched,GMAIL.COM,,,,0
Tarik,2020-09-18 15:55:43,EMAIL_NEW_ARRIVALS,EMAIL,FR,fr,fr,Ratched,GMAIL.COM,,,,0
Tarik,2020-09-16 10:24:29,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,FR,,,GIMS: On the Record,GMAIL.COM,,,APPLE_iPhone8-1,0
Tarik,2020-09-15 20:30:38,EMAIL_ORIGINALS_PREPROMOTE,EMAIL,FR,fr,fr,GIMS: On the Record,GMAIL.COM,,,,0
Tarik,2020-09-14 11:34:22,INAPP_NEW_ARRIVALS,NOTIFICATIONS,FR,,,La Línea: Shadow of Narco,GMAIL.COM,,,,0
Tarik,2020-09-14 11:34:22,EMAIL_NEW_ARRIVALS,EMAIL,FR,fr,fr,La Línea: Shadow of Narco,GMAIL.COM,,,,0
Tarik,2020-09-11 15:55:10,INAPP_WHAT_TO_WATCH_ROW_THEMES_HIGHLANDER,NOTIFICATIONS,FR,,,House of Cards,GMAIL.COM,,,,0
Tarik,2020-09-11 10:40:20,INAPP_TOP_10,NOTIFICATIONS,FR,,,Away,GMAIL.COM,,,,0
Tarik,2020-09-11 10:07:12,INAPP_WATCH_IT_AGAIN,NOTIFICATIONS,FR,,,House of Cards,GMAIL.COM,,,,0
Tarik,2020-09-11 09:41:28,EMAIL_WATCH_IT_AGAIN,EMAIL,FR,fr,fr,House of Cards,GMAIL.COM,,,,0
Tarik,2020-09-11 09:30:39,EMAIL_TOP_10,EMAIL,FR,fr,fr,Away,GMAIL.COM,,,,0
Tarik,2020-08-31 12:55:26,INAPP_TOP_10,NOTIFICATIONS,FR,,,Lucifer,GMAIL.COM,,,,0
Tarik,2020-08-31 11:54:00,EMAIL_TOP_10,EMAIL,FR,fr,fr,Lucifer,GMAIL.COM,,,,0
Tarik,2020-08-31 10:37:16,EMAIL_WHAT_TO_WATCH_ROW_THEMES,EMAIL,FR,fr,fr,Ozark,GMAIL.COM,,,,0
Tarik,2020-08-30 11:42:40,EMAIL_WATCH_IT_AGAIN,EMAIL,FR,fr,fr,The Last Dance,GMAIL.COM,,,,0
Tarik,2020-08-30 11:05:17,INAPP_WHAT_TO_WATCH_ROW_THEMES_HIGHLANDER,NOTIFICATIONS,FR,,,How to Sell Drugs Online (Fast),GMAIL.COM,,,,0
Tarik,2020-08-30 10:41:53,EMAIL_WHAT_TO_WATCH_ROW_THEMES,EMAIL,FR,fr,fr,How to Sell Drugs Online (Fast),GMAIL.COM,,,,0
Tarik,2020-08-30 10:14:49,INAPP_CONTINUE_WATCHING,NOTIFICATIONS,FR,,,Narcos,GMAIL.COM,,,,0
Tarik,2020-08-30 08:44:55,EMAIL_CONTINUE_WATCHING,EMAIL,FR,fr,fr,Narcos,GMAIL.COM,,,,0
Tarik,2020-08-26 15:54:42,EMAIL_WHAT_TO_WATCH_ROW_THEMES,EMAIL,FR,fr,fr,Five Came Back,GMAIL.COM,,,,0
Tarik,2020-08-25 14:04:46,EMAIL_WHAT_TO_WATCH_ROW_THEMES,EMAIL,FR,fr,fr,The Crown,GMAIL.COM,,,,0
Tarik,2020-08-25 14:04:46,INAPP_WHAT_TO_WATCH_ROW_THEMES_HIGHLANDER,NOTIFICATIONS,FR,,,The Crown,GMAIL.COM,,,,0
Tarik,2020-08-24 13:54:06,INAPP_WHAT_TO_WATCH_ROW_THEMES_HIGHLANDER,NOTIFICATIONS,FR,,,Five Came Back,GMAIL.COM,,,,0
Tarik,2020-08-24 13:54:06,EMAIL_WHAT_TO_WATCH_ROW_THEMES,EMAIL,FR,fr,fr,Five Came Back,GMAIL.COM,,,,0
Tarik,2020-08-23 15:48:50,EMAIL_WHAT_TO_WATCH_ROW_THEMES,EMAIL,FR,fr,fr,Ozark,GMAIL.COM,,,,0
Tarik,2020-08-23 15:48:49,INAPP_WHAT_TO_WATCH_ROW_THEMES_HIGHLANDER,NOTIFICATIONS,FR,,,Ozark,GMAIL.COM,,,windows-uwa,0
Tarik,2020-08-22 15:21:08,INAPP_WHAT_TO_WATCH_ROW_THEMES_HIGHLANDER,NOTIFICATIONS,FR,,,Mr. Sunshine,GMAIL.COM,,,windows-uwa,0
Tarik,2020-08-22 15:21:07,EMAIL_WHAT_TO_WATCH_ROW_THEMES,EMAIL,FR,fr,fr,Mr. Sunshine,GMAIL.COM,,,,0
Tarik,2020-08-21 11:58:07,INAPP_WHAT_TO_WATCH_ROW_THEMES_HIGHLANDER,NOTIFICATIONS,FR,,,Tiger King,GMAIL.COM,,,windows-uwa,0
Tarik,2020-08-21 09:39:51,EMAIL_WHAT_TO_WATCH_ROW_THEMES,EMAIL,FR,fr,fr,Tiger King,GMAIL.COM,,,,0
Tarik,2020-08-20 11:34:28,INAPP_NEW_ARRIVALS,NOTIFICATIONS,FR,,,High Score,GMAIL.COM,,,,0
Tarik,2020-08-20 11:34:28,EMAIL_NEW_ARRIVALS,EMAIL,FR,fr,fr,High Score,GMAIL.COM,,,,0
Tarik,2020-08-19 14:35:55,EMAIL_WHAT_TO_WATCH_ROW_THEMES,EMAIL,FR,fr,fr,Fear City: New York vs The Mafia,GMAIL.COM,,,,0
Tarik,2020-08-19 14:35:53,INAPP_WHAT_TO_WATCH_ROW_THEMES_HIGHLANDER,NOTIFICATIONS,FR,,,Fear City: New York vs The Mafia,GMAIL.COM,,,windows-uwa,0
Tarik,2020-08-18 11:26:47,INAPP_WHAT_TO_WATCH_ROW_THEMES_HIGHLANDER,NOTIFICATIONS,FR,,,Designated Survivor,GMAIL.COM,,,windows-uwa,0
Tarik,2020-08-18 10:23:48,EMAIL_WHAT_TO_WATCH_ROW_THEMES,EMAIL,FR,fr,fr,Designated Survivor,GMAIL.COM,,,,0
Tarik,2020-08-17 15:34:47,EMAIL_WHAT_TO_WATCH_ROW_THEMES,EMAIL,FR,fr,fr,Dark,GMAIL.COM,,,,0
Tarik,2020-08-17 15:34:46,INAPP_WHAT_TO_WATCH_ROW_THEMES_HIGHLANDER,NOTIFICATIONS,FR,,,Dark,GMAIL.COM,,,firefox-cadmium,0
Tarik,2020-08-17 10:13:16,INAPP_NEW_ARRIVALS,NOTIFICATIONS,FR,,,Project Power,GMAIL.COM,,,,0
Tarik,2020-08-16 17:22:17,EMAIL_NEW_ARRIVALS,EMAIL,FR,fr,fr,Project Power,GMAIL.COM,,,,0
Tarik,2020-08-15 11:59:22,INAPP_WHAT_TO_WATCH_ROW_THEMES_HIGHLANDER,NOTIFICATIONS,FR,,,Better Call Saul,GMAIL.COM,,,firefox-cadmium,0
Tarik,2020-08-15 11:59:21,EMAIL_WHAT_TO_WATCH_ROW_THEMES,EMAIL,FR,fr,fr,Better Call Saul,GMAIL.COM,,,,0
Tarik,2020-08-14 10:36:04,INAPP_WATCH_IT_AGAIN,NOTIFICATIONS,FR,,,The Last Dance,GMAIL.COM,,,firefox-cadmium,0
Tarik,2020-08-14 10:12:39,EMAIL_WATCH_IT_AGAIN,EMAIL,FR,fr,fr,The Last Dance,GMAIL.COM,,,,0
Tarik,2020-08-13 10:26:25,EMAIL_TOP_10,EMAIL,FR,fr,fr,The Umbrella Academy,GMAIL.COM,,,,0
Tarik,2020-08-13 10:26:24,INAPP_TOP_10,NOTIFICATIONS,FR,,,The Umbrella Academy,GMAIL.COM,,,firefox-cadmium,0
Tarik,2020-08-11 11:52:10,INAPP_NEW_ARRIVALS,NOTIFICATIONS,FR,,,World's Most Wanted,GMAIL.COM,,,,0
Tarik,2020-08-11 10:24:09,EMAIL_NEW_ARRIVALS,EMAIL,FR,fr,fr,World's Most Wanted,GMAIL.COM,,,,0
Tarik,2020-08-10 10:19:04,INAPP_WHAT_TO_WATCH_ROW_THEMES_HIGHLANDER,NOTIFICATIONS,FR,,,Top Boy,GMAIL.COM,,,firefox-cadmium,0
Tarik,2020-08-10 10:13:06,EMAIL_WHAT_TO_WATCH_ROW_THEMES,EMAIL,FR,fr,fr,Top Boy,GMAIL.COM,,,,0
Tarik,2020-08-09 11:38:28,INAPP_WHAT_TO_WATCH_ROW_THEMES_HIGHLANDER,NOTIFICATIONS,FR,,,Narcos,GMAIL.COM,,,firefox-cadmium,0
Tarik,2020-08-09 11:38:28,EMAIL_WHAT_TO_WATCH_ROW_THEMES,EMAIL,FR,fr,fr,Narcos,GMAIL.COM,,,,0
Tarik,2020-08-05 12:26:44,INAPP_NEW_ARRIVALS,NOTIFICATIONS,FR,,,Anelka: Misunderstood,GMAIL.COM,,,APPLE_iPhone8-1,0
Tarik,2020-08-05 12:26:44,EMAIL_NEW_ARRIVALS,EMAIL,FR,fr,fr,Anelka: Misunderstood,GMAIL.COM,,,,0
Tarik,2020-08-04 12:16:13,INAPP_NEW_ARRIVALS,NOTIFICATIONS,FR,,,Five,GMAIL.COM,,,APPLE_iPhone8-1,0
Tarik,2020-08-04 12:16:13,EMAIL_NEW_ARRIVALS,EMAIL,FR,fr,fr,Five,GMAIL.COM,,,,0
Tarik,2020-08-04 11:23:13,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,FR,,,Anelka: Misunderstood,GMAIL.COM,,,APPLE_iPhone8-1,0
Tarik,2020-08-03 18:35:25,EMAIL_ORIGINALS_PREPROMOTE,EMAIL,FR,fr,fr,Anelka: Misunderstood,GMAIL.COM,,,,0
Tarik,2020-08-03 11:32:18,INAPP_WHAT_TO_WATCH_ROW_THEMES_HIGHLANDER,NOTIFICATIONS,FR,,,Peaky Blinders,GMAIL.COM,,,windows-uwa,0
Tarik,2020-08-03 09:42:19,EMAIL_WHAT_TO_WATCH_ROW_THEMES,EMAIL,FR,fr,fr,Peaky Blinders,GMAIL.COM,,,,0
Tarik,2020-07-28 10:10:33,INAPP_WHAT_TO_WATCH_ROW_THEMES_HIGHLANDER,NOTIFICATIONS,FR,,,Last Chance U,GMAIL.COM,,,firefox-cadmium,0
Tarik,2020-07-27 21:39:33,EMAIL_WHAT_TO_WATCH_ROW_THEMES,EMAIL,FR,fr,fr,Last Chance U,GMAIL.COM,,,,0
Tarik,2020-07-27 11:16:18,INAPP_NEW_ARRIVALS,NOTIFICATIONS,FR,,,Fear City: New York vs The Mafia,GMAIL.COM,,,,0
Tarik,2020-07-27 10:24:29,EMAIL_NEW_ARRIVALS,EMAIL,FR,fr,fr,Fear City: New York vs The Mafia,GMAIL.COM,,,,0
Tarik,2020-07-25 11:46:30,INAPP_CONTINUE_WATCHING,NOTIFICATIONS,FR,,,The Last Dance,GMAIL.COM,,,,0
Tarik,2020-07-25 11:29:10,INAPP_TOP_10,NOTIFICATIONS,FR,,,Cursed,GMAIL.COM,,,windows-uwa,0
